"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0R530","2019-07-11 11:00:00","16.000","343.000","2.100","25.000","0.990","1010.100","-99.000","24.000","-99.000","-99.000","-99.000","25.800","","24.400",""
"C0G870","2019-07-11 11:00:00","12.000","213.000","3.800","30.900","0.820","1009.800","-99.000","5.000","-99.000","-99.000","-99.000","31.000","","26.000",""
"C0M820","2019-07-11 11:00:00","980.000","240.000","1.300","25.400","0.700","905.900","-99.000","0.000","-99.000","-99.000","-99.000","28.400","","18.900",""
"C0F9S0","2019-07-11 11:00:00","43.000","131.000","1.900","30.300","0.700","1005.600","-99.000","1.000","-99.000","-99.000","-99.000","30.300","","26.500",""
"C0R160","2019-07-11 11:00:00","45.000","37.000","2.900","24.200","0.990","1006.600","-99.000","77.000","8.100","301.000","","25.600","","24.100",""
"C0A950","2019-07-11 11:00:00","60.000","114.000","7.100","29.900","0.860","1003.200","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","28.400",""
"C0F9L0","2019-07-11 11:00:00","253.000","164.000","1.800","29.300","0.760","981.900","-99.000","1.000","-99.000","-99.000","-99.000","29.900","","26.700",""
"C0R550","2019-07-11 11:00:00","38.000","3.000","2.400","25.800","1.000","1008.000","-99.000","33.000","7.900","250.000","","26.500","","25.200",""
"C0V530","2019-07-11 11:00:00","34.000","96.000","1.700","24.900","1.000","1007.600","-99.000","24.500","-99.000","-99.000","-99.000","27.900","","24.100",""
"C0AI10","2019-07-11 11:00:00","76.000","307.000","1.100","33.500","0.600","1000.900","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","25.600",""
"C0F9U0","2019-07-11 11:00:00","74.000","120.000","1.900","29.800","0.740","1001.800","-99.000","3.000","-99.000","-99.000","-99.000","29.800","","26.400",""
"C0V680","2019-07-11 11:00:00","40.000","124.000","0.600","25.100","0.940","1007.500","-99.000","52.000","-99.000","-99.000","-99.000","26.700","","24.400",""
"C0Z290","2019-07-11 11:00:00","946.000","0.000","0.200","25.700","0.850","908.200","-99.000","0.000","-99.000","-99.000","-99.000","27.000","","21.500",""
"CM0120","2019-07-11 11:00:00","4.000","210.000","3.400","29.600","0.780","1010.100","-99.000","2.000","-99.000","-99.000","-99.000","29.600","","26.600",""
"C0G760","2019-07-11 11:00:00","53.000","200.000","1.400","30.900","0.860","1006.300","-99.000","7.000","-99.000","-99.000","-99.000","30.900","","25.200",""
"C0K450","2019-07-11 11:00:00","35.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0E820","2019-07-11 11:00:00","220.000","206.000","3.800","27.900","0.740","985.500","-99.000","0.000","12.400","221.000","","30.500","","25.700",""
"C0A530","2019-07-11 11:00:00","300.000","0.000","0.000","32.400","0.700","976.000","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","23.700",""
"C0K240","2019-07-11 11:00:00","1132.000","227.000","1.000","25.400","0.860","892.300","-99.000","0.500","8.400","199.000","","25.400","","20.200",""
"C0V210","2019-07-11 11:00:00","734.000","224.000","2.200","23.800","0.840","932.500","-99.000","0.000","-99.000","-99.000","-99.000","27.000","","19.600",""
"C0Z320","2019-07-11 11:00:00","646.000","57.000","2.100","32.500","0.540","939.800","-99.000","0.000","-99.000","-99.000","-99.000","34.200","","21.200",""
"C0R600","2019-07-11 11:00:00","766.000","88.000","2.000","22.200","1.000","927.900","-99.000","86.000","-99.000","-99.000","-99.000","24.800","","21.500",""
"C0C650","2019-07-11 11:00:00","208.000","234.000","1.900","30.900","0.600","986.300","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","25.300",""
"C0F9I0","2019-07-11 11:00:00","194.000","173.000","3.000","28.500","0.770","988.300","-99.000","0.500","-99.000","-99.000","-99.000","28.700","","25.300",""
"C0T820","2019-07-11 11:00:00","550.000","110.000","1.100","33.400","0.460","951.900","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","21.400",""
"C0S890","2019-07-11 11:00:00","238.000","204.000","0.900","32.500","0.580","985.300","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","25.100",""
"C0G840","2019-07-11 11:00:00","32.000","199.000","0.600","31.700","0.780","1004.400","-99.000","6.000","-99.000","-99.000","-99.000","31.700","","25.700",""
"C0V710","2019-07-11 11:00:00","34.000","347.000","1.900","25.400","1.000","1008.000","-99.000","50.500","-99.000","-99.000","-99.000","26.200","","24.900",""
"C0X140","2019-07-11 11:00:00","17.000","117.000","1.100","26.700","0.950","1009.100","-99.000","12.000","7.100","174.000","","32.100","","25.600",""
"C0C680","2019-07-11 11:00:00","228.000","264.000","2.200","31.200","0.630","982.500","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","26.700",""
"C0D360","2019-07-11 11:00:00","523.000","42.000","0.300","28.600","0.720","951.300","-99.000","0.000","-99.000","-99.000","-99.000","29.300","","23.300",""
"C0C710","2019-07-11 11:00:00","143.000","282.000","1.200","31.800","0.590","993.200","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","24.600",""
"C0Z190","2019-07-11 11:00:00","62.000","114.000","2.400","30.900","0.740","1002.700","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","27.400",""
"C0Z020","2019-07-11 11:00:00","211.000","223.000","2.500","32.900","0.550","985.100","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","25.000",""
"C0I380","2019-07-11 11:00:00","258.000","289.000","1.400","32.300","0.610","980.900","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","25.000",""
"C0D560","2019-07-11 11:00:00","147.000","220.000","3.100","30.400","0.630","994.300","-99.000","0.000","8.800","210.000","","33.700","","26.300",""
"C0Z220","2019-07-11 11:00:00","589.000","10.000","0.800","29.300","0.740","946.500","-99.000","0.000","-99.000","-99.000","-99.000","29.900","","23.200",""
"C0R220","2019-07-11 11:00:00","23.000","46.000","1.900","24.800","1.000","1009.600","-99.000","102.000","-99.000","-99.000","-99.000","26.300","","24.600",""
"C0A870","2019-07-11 11:00:00","685.000","268.000","6.100","26.600","0.780","933.300","-99.000","0.000","-99.000","-99.000","-99.000","29.000","","23.400",""
"C0V670","2019-07-11 11:00:00","20.000","126.000","1.400","25.800","0.990","1009.400","-99.000","62.500","-99.000","-99.000","-99.000","27.900","","24.500",""
"C0G770","2019-07-11 11:00:00","15.000","214.000","2.000","31.600","0.760","1006.600","-99.000","0.500","-99.000","-99.000","-99.000","31.600","","26.600",""
"C0C540","2019-07-11 11:00:00","46.000","237.000","2.800","30.800","0.660","1004.500","-99.000","0.000","-99.000","-99.000","-99.000","32.500","","25.800",""
"C0F9O0","2019-07-11 11:00:00","175.000","193.000","0.300","30.200","0.900","990.900","-99.000","1.000","-99.000","-99.000","-99.000","31.000","","26.600",""
"C0Z230","2019-07-11 11:00:00","31.000","60.000","2.200","30.300","0.680","1007.100","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","27.700",""
"C0U900","2019-07-11 11:00:00","63.000","82.000","1.600","33.400","0.600","1004.000","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","26.900",""
"C0X200","2019-07-11 11:00:00","61.000","153.000","1.700","25.600","0.990","1004.900","-99.000","2.000","-99.000","-99.000","-99.000","29.400","","24.400",""
"C0G640","2019-07-11 11:00:00","17.000","185.000","3.000","31.000","0.750","1010.400","-99.000","1.000","-99.000","-99.000","-99.000","31.100","","26.400",""
"C0Z080","2019-07-11 11:00:00","298.000","13.000","0.400","35.100","0.590","977.200","-99.000","0.000","-99.000","-99.000","-99.000","35.100","","24.300",""
"C0U770","2019-07-11 11:00:00","5.000","88.000","3.200","30.400","0.700","1007.200","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","26.300",""
"C0Z210","2019-07-11 11:00:00","126.000","240.000","1.000","33.300","0.530","996.200","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","25.000",""
"C0V690","2019-07-11 11:00:00","30.000","302.000","2.400","25.700","0.950","1009.200","-99.000","52.500","7.500","285.000","","26.600","","23.900",""
"C0M690","2019-07-11 11:00:00","33.000","204.000","2.300","29.700","0.810","1006.100","-99.000","1.500","9.300","185.000","","31.900","","25.300",""
"C0F970","2019-07-11 11:00:00","145.000","141.000","1.600","29.800","0.710","993.500","-99.000","2.000","-99.000","-99.000","-99.000","29.800","","25.500",""
"C0C490","2019-07-11 11:00:00","157.000","34.000","0.600","32.900","0.570","991.900","-99.000","0.000","6.300","324.000","","33.300","","26.600",""
"C0X160","2019-07-11 11:00:00","26.000","130.000","2.200","25.900","0.980","1009.200","-99.000","29.500","-99.000","-99.000","-99.000","30.100","","24.500",""
"C0S760","2019-07-11 11:00:00","1621.000","0.000","0.100","21.900","0.900","840.000","-99.000","0.000","-99.000","-99.000","-99.000","21.900","","17.800",""
"C0O830","2019-07-11 11:00:00","127.000","0.000","0.200","27.100","0.910","997.500","-99.000","1.500","-99.000","-99.000","-99.000","30.200","","24.400",""
"C0A9A0","2019-07-11 11:00:00","24.000","312.000","3.000","33.000","0.600","1006.800","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","28.600",""
"C0AD50","2019-07-11 11:00:00","84.000","261.000","2.400","32.800","0.610","1000.500","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","27.200",""
"C0G620","2019-07-11 11:00:00","110.000","137.000","1.100","31.800","0.820","999.100","-99.000","1.500","-99.000","-99.000","-99.000","31.800","","24.900",""
"C0V310","2019-07-11 11:00:00","46.000","238.000","0.400","25.500","1.000","1006.000","-99.000","3.000","-99.000","-99.000","-99.000","27.500","","24.400",""
"C0X110","2019-07-11 11:00:00","20.000","136.000","2.000","26.500","0.990","1009.800","-99.000","27.500","7.100","139.000","","30.600","","24.700",""
"C0S980","2019-07-11 11:00:00","901.000","268.000","1.200","24.500","0.970","911.900","-99.000","3.500","9.200","276.000","","25.800","","21.200",""
"C0O860","2019-07-11 11:00:00","38.000","157.000","2.400","26.600","0.990","1006.800","-99.000","1.500","-99.000","-99.000","-99.000","30.800","","25.200",""
"C0U950","2019-07-11 11:00:00","1012.000","130.000","3.100","26.000","0.840","902.200","-99.000","0.000","-99.000","-99.000","-99.000","26.900","","21.300",""
"C0R260","2019-07-11 11:00:00","76.000","143.000","0.300","25.700","0.990","1003.000","-99.000","54.500","-99.000","-99.000","-99.000","28.000","","25.000",""
"C0X270","2019-07-11 11:00:00","33.000","202.000","1.900","27.800","1.000","1008.600","-99.000","0.500","-99.000","-99.000","-99.000","32.900","","24.200",""
"C0G880","2019-07-11 11:00:00","92.000","174.000","1.100","31.400","0.700","1000.700","-99.000","1.500","-99.000","-99.000","-99.000","31.400","","25.300",""
"C0R520","2019-07-11 11:00:00","18.000","68.000","1.300","25.100","0.990","1011.300","-99.000","80.000","6.500","55.000","","26.600","","25.000",""
"C0O810","2019-07-11 11:00:00","161.000","199.000","0.400","29.000","0.880","995.900","-99.000","1.500","-99.000","-99.000","-99.000","31.900","","24.000",""
"C0E790","2019-07-11 11:00:00","344.000","138.000","0.900","28.500","0.830","971.900","-99.000","1.500","-99.000","-99.000","-99.000","29.400","","25.600",""
"C0F9Y0","2019-07-11 11:00:00","3313.000","211.000","2.400","12.000","0.910","689.300","-99.000","0.000","-99.000","-99.000","-99.000","15.000","","8.500",""
"C0A9B0","2019-07-11 11:00:00","7.000","0.000","0.100","33.500","0.600","1008.200","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","28.900",""
"C0S930","2019-07-11 11:00:00","248.000","319.000","0.400","31.300","0.600","982.200","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","24.700",""
"C0M770","2019-07-11 11:00:00","164.000","209.000","2.400","31.400","0.660","991.500","-99.000","0.500","-99.000","-99.000","-99.000","31.700","","25.700",""
"C0R470","2019-07-11 11:00:00","103.000","257.000","4.300","25.400","0.990","1001.300","-99.000","32.500","-99.000","-99.000","-99.000","28.200","","24.800",""
"C0W120","2019-07-11 11:00:00","58.000","179.000","6.700","27.000","0.910","1003.700","-99.000","0.000","-99.000","-99.000","-99.000","27.300","","25.500",""
"C0V350","2019-07-11 11:00:00","36.000","55.000","2.200","24.400","1.000","1008.900","-99.000","57.500","-99.000","-99.000","-99.000","25.400","","23.600",""
"CM0160","2019-07-11 11:00:00","196.000","195.000","1.400","30.500","0.660","993.600","-99.000","0.500","-99.000","-99.000","-99.000","31.200","","24.200",""
"C0V500","2019-07-11 11:00:00","6.000","147.000","0.700","25.800","0.990","-99.000","-99.000","28.500","-99.000","-99.000","-99.000","27.500","","25.000",""
"C0SA30","2019-07-11 11:00:00","92.000","154.000","3.100","30.600","0.740","1000.100","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","25.800",""
"C0U710","2019-07-11 11:00:00","1942.000","0.000","0.000","19.200","0.930","809.600","-99.000","0.000","-99.000","-99.000","-99.000","19.600","","16.100",""
"C0Z100","2019-07-11 11:00:00","36.000","72.000","0.600","34.100","0.600","1007.100","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","25.000",""
"C0Z170","2019-07-11 11:00:00","199.000","222.000","0.800","35.000","0.490","988.400","-99.000","0.000","-99.000","-99.000","-99.000","35.000","","25.800",""
"C0K430","2019-07-11 11:00:00","30.000","154.000","2.400","28.600","0.790","1008.000","-99.000","0.500","-99.000","-99.000","-99.000","29.900","","25.500",""
"C0T9M0","2019-07-11 11:00:00","92.000","166.000","3.600","32.300","0.650","1000.500","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","25.800",""
"C0AI00","2019-07-11 11:00:00","188.000","239.000","4.100","30.200","0.650","988.700","-99.000","0.000","9.300","231.000","","33.300","","26.600",""
"C0AC40","2019-07-11 11:00:00","1079.000","262.000","6.300","22.900","0.990","893.300","-99.000","0.000","-99.000","-99.000","-99.000","25.500","","20.500",""
"C0A930","2019-07-11 11:00:00","216.000","336.000","2.100","27.300","1.000","984.300","-99.000","6.500","-99.000","-99.000","-99.000","30.400","","24.900",""
"C0A640","2019-07-11 11:00:00","241.000","0.000","0.000","30.200","0.710","984.900","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","24.300",""
"C0I420","2019-07-11 11:00:00","305.000","58.000","1.700","28.300","0.780","977.000","-99.000","0.000","-99.000","-99.000","-99.000","28.300","","23.400",""
"C0R170","2019-07-11 11:00:00","26.000","82.000","1.200","24.600","1.000","1009.300","-99.000","70.500","-99.000","-99.000","-99.000","25.400","","24.100",""
"C0M530","2019-07-11 11:00:00","1385.000","227.000","1.000","22.900","0.850","869.400","-99.000","1.000","-99.000","-99.000","-99.000","22.900","","19.000",""
"C0H960","2019-07-11 11:00:00","120.000","199.000","1.500","30.200","0.820","995.500","-99.000","3.000","-99.000","-99.000","-99.000","30.200","","25.900",""
"C0V620","2019-07-11 11:00:00","18.000","87.000","1.800","25.700","1.000","1009.400","-99.000","30.500","-99.000","-99.000","-99.000","29.400","","24.700",""
"C0X280","2019-07-11 11:00:00","22.000","156.000","2.000","24.900","0.990","1009.200","-99.000","15.000","15.800","244.000","","31.400","","23.600",""
"C0T9A0","2019-07-11 11:00:00","498.000","151.000","1.300","29.200","0.790","955.800","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","24.700",""
"C0K390","2019-07-11 11:00:00","31.000","253.000","1.300","28.500","0.900","1007.000","-99.000","11.000","11.600","235.000","","31.700","","25.100",""
"C0I540","2019-07-11 11:00:00","3344.000","280.000","6.200","9.300","1.000","687.300","-99.000","-99.000","12.500","285.000","","9.400","","7.300",""
"C0G890","2019-07-11 11:00:00","24.000","156.000","3.200","30.900","0.810","1007.400","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","26.900",""
"C0G720","2019-07-11 11:00:00","50.000","205.000","2.800","30.800","0.750","1004.100","-99.000","6.500","-99.000","-99.000","-99.000","30.800","","24.900",""
"C0UA40","2019-07-11 11:00:00","1121.000","0.000","0.200","23.600","0.920","889.700","-99.000","0.000","-99.000","-99.000","-99.000","27.000","","20.400",""
"C0V400","2019-07-11 11:00:00","56.000","101.000","3.300","25.300","0.970","1004.700","-99.000","43.000","-99.000","-99.000","-99.000","27.500","","24.600",""
"C0X130","2019-07-11 11:00:00","27.000","183.000","3.000","26.700","0.960","1008.300","-99.000","3.000","-99.000","-99.000","-99.000","31.800","","25.600",""
"C0A520","2019-07-11 11:00:00","48.000","272.000","1.900","33.500","0.570","1004.000","-99.000","0.000","-99.000","-99.000","-99.000","34.200","","27.000",""
"C0U870","2019-07-11 11:00:00","474.000","123.000","1.200","31.100","0.650","958.300","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","24.800",""
"C0S690","2019-07-11 11:00:00","522.000","250.000","1.000","30.900","0.640","952.400","-99.000","0.500","-99.000","-99.000","-99.000","33.100","","23.100",""
"C0R150","2019-07-11 11:00:00","105.000","107.000","1.600","24.600","0.990","999.100","-99.000","53.500","-99.000","-99.000","-99.000","26.900","","24.200",""
